t	stream	y_obs	y_pred_q05	y_pred_q25	y_pred_q50	y_pred_q75	y_pred_q95	log_score	crps	pit	ess
889	joint	1073	722.000000	869.750000	1007.000000	1146.000000	1388.000000	-6.339889	55.996339	0.636500	1433.34
889	weekly_cases	1073	722.000000	869.750000	1007.000000	1146.000000	1388.000000	-6.339889	55.996339	0.636500	1433.34
896	joint	1081	793.950000	945.000000	1091.000000	1241.000000	1500.150000	-6.249374	50.281784	0.483500	1550.22
896	weekly_cases	1081	793.950000	945.000000	1091.000000	1241.000000	1500.150000	-6.249374	50.281784	0.483500	1550.22
903	joint	977	813.000000	977.000000	1112.000000	1271.000000	1542.000000	-6.355184	85.525243	0.251000	1338.18
903	weekly_cases	977	813.000000	977.000000	1112.000000	1271.000000	1542.000000	-6.355184	85.525243	0.251000	1338.18
910	joint	866	744.000000	905.000000	1024.000000	1167.250000	1393.050000	-6.418800	97.749038	0.191000	1192.46
910	weekly_cases	866	744.000000	905.000000	1024.000000	1167.250000	1393.050000	-6.418800	97.749038	0.191000	1192.46
917	joint	797	659.900000	795.000000	913.500000	1036.250000	1259.000000	-6.194541	71.025785	0.252500	1304.78
917	weekly_cases	797	659.900000	795.000000	913.500000	1036.250000	1259.000000	-6.194541	71.025785	0.252500	1304.78
924	joint	630	587.000000	718.000000	827.000000	950.000000	1147.150000	-6.632494	126.001562	0.095000	821.50
924	weekly_cases	630	587.000000	718.000000	827.000000	950.000000	1147.150000	-6.632494	126.001562	0.095000	821.50
931	joint	492	478.950000	588.750000	671.500000	766.000000	938.150000	-6.771352	120.668128	0.072000	636.18
931	weekly_cases	492	478.950000	588.750000	671.500000	766.000000	938.150000	-6.771352	120.668128	0.072000	636.18
938	joint	478	378.000000	459.000000	529.000000	609.250000	749.000000	-5.632690	35.458507	0.310000	1354.77
938	weekly_cases	478	378.000000	459.000000	529.000000	609.250000	749.000000	-5.632690	35.458507	0.310000	1354.77
945	joint	376	321.950000	389.000000	438.000000	496.000000	592.000000	-5.527123	38.732625	0.203000	1283.94
945	weekly_cases	376	321.950000	389.000000	438.000000	496.000000	592.000000	-5.527123	38.732625	0.203000	1283.94
952	joint	350	257.000000	306.000000	345.000000	390.000000	466.050000	-5.058932	14.813439	0.532000	1661.20
952	weekly_cases	350	257.000000	306.000000	345.000000	390.000000	466.050000	-5.058932	14.813439	0.532000	1661.20
959	joint	255	217.950000	261.000000	294.000000	329.000000	388.050000	-5.099303	23.700169	0.217000	1374.16
959	weekly_cases	255	217.950000	261.000000	294.000000	329.000000	388.050000	-5.099303	23.700169	0.217000	1374.16
966	joint	161	172.950000	208.000000	234.000000	266.000000	315.050000	-6.291835	53.173887	0.022000	492.17
966	weekly_cases	161	172.950000	208.000000	234.000000	266.000000	315.050000	-6.291835	53.173887	0.022000	492.17
973	joint	125	123.000000	145.000000	165.000000	187.000000	224.050000	-5.235860	26.386414	0.067000	881.73
973	weekly_cases	125	123.000000	145.000000	165.000000	187.000000	224.050000	-5.235860	26.386414	0.067000	881.73
980	joint	93	91.000000	110.000000	124.000000	142.000000	167.000000	-5.002765	21.447953	0.063000	842.12
980	weekly_cases	93	91.000000	110.000000	124.000000	142.000000	167.000000	-5.002765	21.447953	0.063000	842.12
987	joint	78	67.000000	82.000000	94.000000	108.000000	130.000000	-4.114845	9.812990	0.184500	1275.35
987	weekly_cases	78	67.000000	82.000000	94.000000	108.000000	130.000000	-4.114845	9.812990	0.184500	1275.35
994	joint	82	54.000000	67.000000	79.000000	91.000000	112.000000	-3.839654	4.346717	0.587500	1517.31
994	weekly_cases	82	54.000000	67.000000	79.000000	91.000000	112.000000	-3.839654	4.346717	0.587500	1517.31
1001	joint	69	53.000000	68.000000	80.000000	94.000000	119.000000	-3.964364	7.247503	0.271500	1258.54
1001	weekly_cases	69	53.000000	68.000000	80.000000	94.000000	119.000000	-3.964364	7.247503	0.271500	1258.54
1008	joint	91	49.000000	64.000000	75.000000	90.000000	116.000000	-4.332221	9.160629	0.770500	1090.47
1008	weekly_cases	91	49.000000	64.000000	75.000000	90.000000	116.000000	-4.332221	9.160629	0.770500	1090.47
1015	joint	72	60.000000	77.000000	94.000000	110.000000	139.000000	-4.343159	13.106671	0.168500	957.39
1015	weekly_cases	72	60.000000	77.000000	94.000000	110.000000	139.000000	-4.343159	13.106671	0.168500	957.39
1022	joint	116	56.000000	71.000000	83.000000	99.000000	126.000000	-5.176308	20.377905	0.902000	619.40
1022	weekly_cases	116	56.000000	71.000000	83.000000	99.000000	126.000000	-5.176308	20.377905	0.902000	619.40
1029	joint	105	75.000000	99.000000	117.000000	139.000000	171.000000	-4.260870	8.925638	0.336500	1292.67
1029	weekly_cases	105	75.000000	99.000000	117.000000	139.000000	171.000000	-4.260870	8.925638	0.336500	1292.67
1036	joint	119	78.000000	99.000000	115.000000	136.000000	170.000000	-4.263802	6.606483	0.548500	1414.84
1036	weekly_cases	119	78.000000	99.000000	115.000000	136.000000	170.000000	-4.263802	6.606483	0.548500	1414.84
1043	joint	157	82.950000	101.000000	117.000000	137.000000	171.000000	-5.262748	24.526007	0.904000	748.50
1043	weekly_cases	157	82.950000	101.000000	117.000000	137.000000	171.000000	-5.262748	24.526007	0.904000	748.50
1050	joint	141	100.000000	125.000000	144.000000	167.000000	207.050000	-4.351338	7.510676	0.464500	1501.28
1050	weekly_cases	141	100.000000	125.000000	144.000000	167.000000	207.050000	-4.351338	7.510676	0.464500	1501.28
1057	joint	215	102.000000	128.000000	149.000000	172.000000	213.000000	-6.099317	45.518765	0.953000	454.59
1057	weekly_cases	215	102.000000	128.000000	149.000000	172.000000	213.000000	-6.099317	45.518765	0.953000	454.59
1064	joint	221	153.000000	188.750000	218.000000	251.000000	311.000000	-4.785251	10.848465	0.531000	1475.49
1064	weekly_cases	221	153.000000	188.750000	218.000000	251.000000	311.000000	-4.785251	10.848465	0.531000	1475.49
1071	joint	239	163.000000	205.000000	238.500000	277.000000	345.050000	-4.879647	12.456614	0.509500	1450.47
1071	weekly_cases	239	163.000000	205.000000	238.500000	277.000000	345.050000	-4.879647	12.456614	0.509500	1450.47
1078	joint	243	178.000000	221.000000	255.000000	297.000000	363.000000	-4.885928	13.928921	0.419500	1453.76
1078	weekly_cases	243	178.000000	221.000000	255.000000	297.000000	363.000000	-4.885928	13.928921	0.419500	1453.76
1085	joint	239	181.000000	226.000000	262.000000	303.000000	373.000000	-4.924028	17.065027	0.341500	1406.97
1085	weekly_cases	239	181.000000	226.000000	262.000000	303.000000	373.000000	-4.924028	17.065027	0.341500	1406.97
1092	joint	229	181.950000	223.750000	259.000000	298.000000	367.000000	-4.969360	19.706519	0.291000	1327.94
1092	weekly_cases	229	181.950000	223.750000	259.000000	298.000000	367.000000	-4.969360	19.706519	0.291000	1327.94
1099	joint	359	166.000000	202.000000	233.000000	270.000000	328.050000	-7.464608	93.874567	0.985000	214.17
1099	weekly_cases	359	166.000000	202.000000	233.000000	270.000000	328.050000	-7.464608	93.874567	0.985000	214.17
1106	joint	291	224.000000	266.000000	303.000000	344.000000	415.000000	-4.941903	14.622883	0.422500	1611.92
1106	weekly_cases	291	224.000000	266.000000	303.000000	344.000000	415.000000	-4.941903	14.622883	0.422500	1611.92
1113	joint	378	205.000000	247.000000	283.000000	324.000000	390.050000	-6.338991	62.235627	0.931000	614.55
1113	weekly_cases	378	205.000000	247.000000	283.000000	324.000000	390.050000	-6.338991	62.235627	0.931000	614.55
1120	joint	418	254.950000	317.000000	367.000000	425.000000	510.100000	-5.576220	30.324659	0.726500	1247.09
1120	weekly_cases	418	254.950000	317.000000	367.000000	425.000000	510.100000	-5.576220	30.324659	0.726500	1247.09
1127	joint	482	309.000000	376.750000	432.000000	500.250000	615.050000	-5.656190	31.730904	0.695000	1319.41
1127	weekly_cases	482	309.000000	376.750000	432.000000	500.250000	615.050000	-5.656190	31.730904	0.695000	1319.41
1134	joint	583	362.000000	437.000000	501.000000	574.000000	724.100000	-6.019976	48.383541	0.772000	1151.03
1134	weekly_cases	583	362.000000	437.000000	501.000000	574.000000	724.100000	-6.019976	48.383541	0.772000	1151.03
1141	joint	597	425.900000	515.000000	594.000000	686.000000	841.000000	-5.725654	29.169624	0.511500	1491.55
1141	weekly_cases	597	425.900000	515.000000	594.000000	686.000000	841.000000	-5.725654	29.169624	0.511500	1491.55
1148	joint	644	447.950000	545.750000	630.000000	724.000000	885.050000	-5.828508	31.502450	0.549000	1453.30
1148	weekly_cases	644	447.950000	545.750000	630.000000	724.000000	885.050000	-5.828508	31.502450	0.549000	1453.30
1155	joint	656	481.000000	582.750000	666.000000	764.000000	919.200000	-5.808359	31.363191	0.475500	1506.84
1155	weekly_cases	656	481.000000	582.750000	666.000000	764.000000	919.200000	-5.808359	31.363191	0.475500	1506.84
1162	joint	574	491.950000	592.000000	673.000000	770.000000	958.050000	-6.005299	61.843353	0.200000	1184.14
1162	weekly_cases	574	491.950000	592.000000	673.000000	770.000000	958.050000	-6.005299	61.843353	0.200000	1184.14
1169	joint	499	443.000000	533.000000	614.000000	707.000000	852.000000	-6.036490	70.208386	0.164500	1040.43
1169	weekly_cases	499	443.000000	533.000000	614.000000	707.000000	852.000000	-6.036490	70.208386	0.164500	1040.43
1176	joint	513	386.000000	466.750000	534.000000	615.000000	761.050000	-5.588695	27.725635	0.429500	1490.63
1176	weekly_cases	513	386.000000	466.750000	534.000000	615.000000	761.050000	-5.588695	27.725635	0.429500	1490.63
1183	joint	541	372.950000	463.000000	530.000000	605.250000	748.050000	-5.646006	25.527873	0.544000	1484.69
1183	weekly_cases	541	372.950000	463.000000	530.000000	605.250000	748.050000	-5.646006	25.527873	0.544000	1484.69
1190	joint	440	399.000000	480.000000	550.000000	633.000000	772.000000	-6.008696	69.064124	0.137000	993.09
1190	weekly_cases	440	399.000000	480.000000	550.000000	633.000000	772.000000	-6.008696	69.064124	0.137000	993.09
1197	joint	525	348.000000	423.000000	480.500000	555.000000	696.000000	-5.679820	30.403890	0.673000	1401.31
1197	weekly_cases	525	348.000000	423.000000	480.500000	555.000000	696.000000	-5.679820	30.403890	0.673000	1401.31
1204	joint	490	370.000000	449.000000	519.000000	594.000000	730.000000	-5.580296	28.245938	0.394500	1456.90
1204	weekly_cases	490	370.000000	449.000000	519.000000	594.000000	730.000000	-5.580296	28.245938	0.394500	1456.90
1211	joint	408	334.000000	403.750000	467.000000	529.000000	631.000000	-5.517284	35.213953	0.267000	1344.44
1211	weekly_cases	408	334.000000	403.750000	467.000000	529.000000	631.000000	-5.517284	35.213953	0.267000	1344.44
1218	joint	363	287.000000	343.000000	390.000000	439.000000	523.050000	-5.177802	20.493585	0.362000	1589.18
1218	weekly_cases	363	287.000000	343.000000	390.000000	439.000000	523.050000	-5.177802	20.493585	0.362000	1589.18
1225	joint	499	256.950000	313.000000	361.000000	412.000000	502.000000	-6.849197	94.677532	0.948500	488.56
1225	weekly_cases	499	256.950000	313.000000	361.000000	412.000000	502.000000	-6.849197	94.677532	0.948500	488.56
1232	joint	532	343.000000	428.000000	490.000000	561.000000	689.000000	-5.686270	30.001821	0.650000	1379.97
1232	weekly_cases	532	343.000000	428.000000	490.000000	561.000000	689.000000	-5.686270	30.001821	0.650000	1379.97
1239	joint	548	397.000000	481.000000	549.000000	628.000000	756.000000	-5.631851	25.700612	0.495500	1526.30
1239	weekly_cases	548	397.000000	481.000000	549.000000	628.000000	756.000000	-5.631851	25.700612	0.495500	1526.30
1246	joint	545	411.000000	493.750000	572.000000	656.250000	807.000000	-5.675469	30.450124	0.414000	1453.05
1246	weekly_cases	545	411.000000	493.750000	572.000000	656.250000	807.000000	-5.675469	30.450124	0.414000	1453.05
1253	joint	681	407.950000	489.000000	564.000000	643.000000	791.050000	-6.339020	70.120170	0.829000	986.61
1253	weekly_cases	681	407.950000	489.000000	564.000000	643.000000	791.050000	-6.339020	70.120170	0.829000	986.61
1260	joint	515	479.950000	589.750000	670.000000	767.000000	925.000000	-6.446103	101.474880	0.097500	800.84
1260	weekly_cases	515	479.950000	589.750000	670.000000	767.000000	925.000000	-6.446103	101.474880	0.097500	800.84
1267	joint	637	414.950000	499.000000	569.000000	647.250000	794.000000	-5.922800	41.204667	0.716000	1340.46
1267	weekly_cases	637	414.950000	499.000000	569.000000	647.250000	794.000000	-5.922800	41.204667	0.716000	1340.46
1274	joint	439	452.000000	551.000000	633.000000	724.000000	886.000000	-6.989711	134.756756	0.037000	523.75
1274	weekly_cases	439	452.000000	551.000000	633.000000	724.000000	886.000000	-6.989711	134.756756	0.037000	523.75
1281	joint	556	360.950000	438.000000	506.000000	586.000000	701.000000	-5.747640	33.844339	0.675000	1381.20
1281	weekly_cases	556	360.950000	438.000000	506.000000	586.000000	701.000000	-5.747640	33.844339	0.675000	1381.20
1288	joint	473	395.000000	478.000000	552.000000	632.000000	770.050000	-5.776197	47.908550	0.236500	1235.44
1288	weekly_cases	473	395.000000	478.000000	552.000000	632.000000	770.050000	-5.776197	47.908550	0.236500	1235.44
1295	joint	455	364.000000	438.750000	501.000000	576.000000	698.050000	-5.567525	32.452708	0.321500	1389.29
1295	weekly_cases	455	364.000000	438.750000	501.000000	576.000000	698.050000	-5.567525	32.452708	0.321500	1389.29
1302	joint	373	334.000000	402.000000	464.000000	534.000000	658.200000	-5.791458	56.288335	0.142500	1029.86
1302	weekly_cases	373	334.000000	402.000000	464.000000	534.000000	658.200000	-5.791458	56.288335	0.142500	1029.86
1309	joint	366	268.000000	324.000000	370.000000	420.000000	506.050000	-5.160861	16.975838	0.477500	1596.24
1309	weekly_cases	366	268.000000	324.000000	370.000000	420.000000	506.050000	-5.160861	16.975838	0.477500	1596.24
1316	joint	303	238.000000	285.000000	322.000000	363.000000	429.000000	-4.973031	16.084964	0.379000	1617.83
1316	weekly_cases	303	238.000000	285.000000	322.000000	363.000000	429.000000	-4.973031	16.084964	0.379000	1617.83
1323	joint	229	197.000000	235.000000	267.000000	301.000000	359.000000	-5.021060	22.840727	0.207500	1329.86
